"date","steps","steps_7d_avg","next_date","gap_days","is_gap_anchor"
2018-06-26,1155,5895.71428571429,2018-06-27,1,FALSE
2018-06-27,5141,5291.28571428571,2018-06-28,1,FALSE
2018-06-28,10090,6134.71428571429,2018-06-29,1,FALSE
2018-06-29,5576,6670.28571428571,2018-06-30,1,FALSE
2018-06-30,3284,7276.42857142857,2018-07-01,1,FALSE
2018-07-01,11025,7521.71428571428,2018-07-02,1,FALSE
2018-07-02,10421,7145.57142857143,2018-07-03,1,FALSE
2018-07-03,5398,7673.85714285714,2018-07-04,1,FALSE
2018-07-04,6858,8957.42857142857,2018-07-05,1,FALSE
2018-07-05,7457,8054.14285714286,2018-07-06,1,FALSE
2018-07-06,9274,7900,2018-07-07,1,FALSE
2018-07-07,12269,7984.85714285714,2018-07-08,1,FALSE
2018-07-08,4702,7589.71428571428,2018-07-09,1,FALSE
2018-07-09,9342,7465,2018-07-10,1,FALSE
2018-07-10,5992,6683.57142857143,2018-07-11,1,FALSE
2018-07-11,4092,6117.28571428571,2018-07-12,1,FALSE
2018-07-12,6584,6655.85714285714,2018-07-13,1,FALSE
2018-07-13,3804,6676.57142857143,2018-07-14,1,FALSE
2018-07-14,8305,7011.28571428571,2018-07-15,1,FALSE
2018-07-15,8472,7237.85714285714,2018-07-16,1,FALSE
2018-07-16,9487,7738.57142857143,2018-07-17,1,FALSE
2018-07-17,8335,7936.14285714286,2018-07-18,1,FALSE
2018-07-18,5678,8141.14285714286,2018-07-19,1,FALSE
2018-07-19,10089,7695.28571428571,2018-07-20,1,FALSE
2018-07-20,5187,7675.85714285714,2018-07-21,1,FALSE
2018-07-21,9740,6713.57142857143,2018-07-22,1,FALSE
2018-07-22,5351,7971.42857142857,2018-07-23,1,FALSE
2018-07-23,9351,7399.14285714286,2018-07-24,1,FALSE
2018-07-24,1599,7175.42857142857,2018-07-25,1,FALSE
2018-07-25,14483,6130.42857142857,2018-07-26,1,FALSE
2018-07-26,6083,6617.28571428571,2018-07-27,1,FALSE
2018-07-27,3621,6544.85714285714,2018-07-28,1,FALSE
2018-07-28,2425,7660.85714285714,2018-07-29,1,FALSE
2018-07-29,8759,6338.42857142857,2018-07-30,1,FALSE
2018-07-30,8844,6476.71428571429,2018-07-31,1,FALSE
2018-07-31,9411,7340.85714285714,2018-08-01,1,FALSE
2018-08-01,5226,9637,2018-08-02,1,FALSE
2018-08-02,7051,9029.28571428572,2018-08-03,1,FALSE
2018-08-03,9670,8528.57142857143,2018-08-04,1,FALSE
2018-08-04,18498,7662.57142857143,2018-08-05,1,FALSE
2018-08-05,4505,7893.14285714286,2018-08-06,1,FALSE
2018-08-06,5339,8222.28571428571,2018-08-07,1,FALSE
2018-08-07,3349,8858.28571428571,2018-08-08,1,FALSE
2018-08-08,6840,7835.42857142857,2018-08-09,1,FALSE
2018-08-09,9355,7590.42857142857,2018-08-10,1,FALSE
2018-08-10,14122,7835.42857142857,2018-08-11,1,FALSE
2018-08-11,11338,8081.28571428571,2018-08-12,1,FALSE
2018-08-12,2790,7945.57142857143,2018-08-13,1,FALSE
2018-08-13,7054,7499.42857142857,2018-08-14,1,FALSE
2018-08-14,5070,7353.28571428571,2018-08-15,1,FALSE
2018-08-15,5890,7353,2018-08-16,1,FALSE
2018-08-16,6232,8074.85714285714,2018-08-17,1,FALSE
2018-08-17,13099,8116,2018-08-18,1,FALSE
2018-08-18,11336,8792,2018-08-19,1,FALSE
2018-08-19,7843,8887.71428571429,2018-08-20,1,FALSE
2018-08-20,7342,8763.42857142857,2018-08-21,1,FALSE
2018-08-21,9802,8392.42857142857,2018-08-22,1,FALSE
2018-08-22,6560,8000.28571428571,2018-08-23,1,FALSE
2018-08-23,5362,7071.42857142857,2018-08-24,1,FALSE
2018-08-24,10502,7330.85714285714,2018-08-25,1,FALSE
2018-08-25,8591,7188.28571428571,2018-08-26,1,FALSE
2018-08-26,1341,6928.14285714286,2018-08-27,1,FALSE
2018-08-27,9158,7040.85714285714,2018-08-28,1,FALSE
2018-08-28,8804,7956.85714285714,2018-08-29,1,FALSE
2018-08-29,4739,7261.28571428571,2018-08-30,1,FALSE
2018-08-30,6151,8800.14285714286,2018-08-31,1,FALSE
2018-08-31,16914,8872.28571428571,2018-09-01,1,FALSE
2018-09-01,3722,9047.14285714286,2018-09-02,1,FALSE
2018-09-02,12113,9233.71428571429,2018-09-03,1,FALSE
2018-09-03,9663,9241.28571428571,2018-09-04,1,FALSE
2018-09-04,10028,7669.14285714286,2018-09-05,1,FALSE
2018-09-05,6045,9191.28571428571,2018-09-06,1,FALSE
2018-09-06,6204,8376.57142857143,2018-09-07,1,FALSE
2018-09-07,5909,8066.57142857143,2018-09-08,1,FALSE
2018-09-08,14377,7565.85714285714,2018-09-09,1,FALSE
2018-09-09,6410,8925.85714285714,2018-09-10,1,FALSE
2018-09-10,7493,9021.71428571429,2018-09-11,1,FALSE
2018-09-11,6523,8974,2018-09-12,1,FALSE
2018-09-12,15565,7506.14285714286,2018-09-13,1,FALSE
2018-09-13,6875,7464.14285714286,2018-09-14,1,FALSE
2018-09-14,5575,6940.14285714286,2018-09-15,1,FALSE
2018-09-15,4102,8167.14285714286,2018-09-16,1,FALSE
2018-09-16,6116,8053.14285714286,2018-09-17,1,FALSE
2018-09-17,3825,8376.14285714286,2018-09-18,1,FALSE
2018-09-18,15112,9422.57142857143,2018-09-19,1,FALSE
2018-09-19,14767,9544.14285714286,2018-09-20,1,FALSE
2018-09-20,9136,10633.7142857143,2018-09-21,1,FALSE
2018-09-21,12900,11027.8571428571,2018-09-22,1,FALSE
2018-09-22,4953,9982.42857142857,2018-09-23,1,FALSE
2018-09-23,13743,8962.71428571429,2018-09-24,1,FALSE
2018-09-24,6584,10007.8571428571,2018-09-25,1,FALSE
2018-09-25,7794,9616.71428571429,2018-09-26,1,FALSE
2018-09-26,7629,10696.2857142857,2018-09-27,1,FALSE
2018-09-27,16452,9123.85714285714,2018-09-28,1,FALSE
2018-09-28,10162,10313.5714285714,2018-09-29,1,FALSE
2018-09-29,12510,10320.4285714286,2018-09-30,1,FALSE
2018-09-30,2736,10466.4285714286,2018-10-01,1,FALSE
2018-10-01,14912,10094.5714285714,2018-10-02,1,FALSE
2018-10-02,7842,9933.57142857143,2018-10-03,1,FALSE
2018-10-03,8651,10753.4285714286,2018-10-04,1,FALSE
2018-10-04,13849,12472.2857142857,2018-10-05,1,FALSE
2018-10-05,9035,11340.2857142857,2018-10-06,1,FALSE
2018-10-06,18249,11557.2857142857,2018-10-07,1,FALSE
2018-10-07,14768,11333.7142857143,2018-10-08,1,FALSE
2018-10-08,6988,10522.8571428571,2018-10-09,1,FALSE
2018-10-09,9361,10425,2018-10-10,1,FALSE
2018-10-10,7086,8420.42857142857,2018-10-11,1,FALSE
2018-10-11,8173,8902.42857142857,2018-10-12,1,FALSE
2018-10-12,8350,8733.28571428571,2018-10-13,1,FALSE
2018-10-13,4217,9317,2018-10-14,1,FALSE
2018-10-14,18142,9454.57142857143,2018-10-16,2,TRUE
2018-10-16,5804,9746.85714285714,2018-10-17,1,FALSE
2018-10-17,13447,10170.8571428571,2018-10-18,1,FALSE
2018-10-18,8049,11705.5714285714,2018-10-19,1,FALSE
2018-10-19,10219,11013,2018-10-20,1,FALSE
2018-10-20,11318,11413,2018-10-21,1,FALSE
2018-10-21,14960,10211,2018-10-22,1,FALSE
2018-10-22,13294,10492.7142857143,2018-10-23,1,FALSE
2018-10-23,8604,10788.2857142857,2018-10-24,1,FALSE
2018-10-24,5033,10136.4285714286,2018-10-25,1,FALSE
2018-10-25,10021,10114.8571428571,2018-10-26,1,FALSE
2018-10-26,12288,9676.42857142857,2018-10-27,1,FALSE
2018-10-27,6755,10842.7142857143,2018-10-28,1,FALSE
2018-10-28,14809,11462.5714285714,2018-10-29,1,FALSE
2018-10-29,10225,11514.2857142857,2018-10-30,1,FALSE
2018-10-30,16768,11523.2857142857,2018-10-31,1,FALSE
2018-10-31,9372,11114.1428571429,2018-11-01,1,FALSE
2018-11-01,10383,9267.28571428571,2018-11-02,1,FALSE
2018-11-02,12351,8379.14285714286,2018-11-03,1,FALSE
2018-11-03,3891,7216.71428571429,2018-11-04,1,FALSE
2018-11-04,1881,6812.14285714286,2018-11-05,1,FALSE
2018-11-05,4008,6664.42857142857,2018-11-06,1,FALSE
2018-11-06,8631,6302.42857142857,2018-11-07,1,FALSE
2018-11-07,6540,12727,2018-11-08,1,FALSE
2018-11-08,9349,12894.1428571429,2018-11-09,1,FALSE
2018-11-09,9817,13924.5714285714,2018-11-10,1,FALSE
2018-11-10,48863,21936.5714285714,2018-11-15,5,TRUE
2018-11-15,3051,29958.4285714286,2018-11-16,1,FALSE
2018-11-16,11221,34479.7142857143,2018-11-17,1,FALSE
2018-11-17,64715,33883,2018-11-26,9,TRUE
2018-11-26,62693,28456.7142857143,2018-12-03,7,TRUE
2018-12-03,40998,28828.8571428571,2018-12-07,4,TRUE
2018-12-07,5640,27741,2018-12-08,1,FALSE
2018-12-08,10879,20227.5714285714,2018-12-09,1,FALSE
2018-12-09,5656,12419.4285714286,2018-12-10,1,FALSE
2018-12-10,3606,8209,2018-12-11,1,FALSE
2018-12-11,12121,9116.71428571428,2018-12-12,1,FALSE
2018-12-12,8036,8942.28571428571,2018-12-13,1,FALSE
2018-12-13,11525,9288.14285714286,2018-12-14,1,FALSE
2018-12-14,11994,9220.42857142857,2018-12-15,1,FALSE
2018-12-15,9658,8612.57142857143,2018-12-16,1,FALSE
2018-12-16,8077,8522.71428571429,2018-12-17,1,FALSE
2018-12-17,3132,7601.28571428571,2018-12-18,1,FALSE
2018-12-18,7866,7144.42857142857,2018-12-19,1,FALSE
2018-12-19,7407,6812.14285714286,2018-12-20,1,FALSE
2018-12-20,5075,6224.85714285714,2018-12-21,1,FALSE
2018-12-21,8796,6106.14285714286,2018-12-22,1,FALSE
2018-12-22,7332,5938,2018-12-23,1,FALSE
2018-12-23,3966,5657.42857142857,2018-12-24,1,FALSE
2018-12-24,2301,5826,2018-12-25,1,FALSE
2018-12-25,6689,5587.42857142857,2018-12-26,1,FALSE
2018-12-26,5443,4979.28571428571,2018-12-27,1,FALSE
2018-12-27,6255,4802.14285714286,2018-12-28,1,FALSE
2018-12-28,7126,5148.71428571429,2018-12-29,1,FALSE
2018-12-29,3075,4776.14285714286,2018-12-30,1,FALSE
2018-12-30,2726,5054.85714285714,2018-12-31,1,FALSE
2018-12-31,4727,5309.85714285714,2019-01-01,1,FALSE
2019-01-01,4081,5060.57142857143,2019-01-02,1,FALSE
2019-01-02,7394,5964,2019-01-03,1,FALSE
2019-01-03,8040,5928.71428571428,2019-01-04,1,FALSE
2019-01-04,5381,7001.42857142857,2019-01-05,1,FALSE
2019-01-05,9399,8146.57142857143,2019-01-06,1,FALSE
2019-01-06,2479,8666.14285714286,2019-01-07,1,FALSE
2019-01-07,12236,8550.42857142857,2019-01-08,1,FALSE
2019-01-08,12097,9292.57142857143,2019-01-09,1,FALSE
2019-01-09,11031,8507.57142857143,2019-01-10,1,FALSE
2019-01-10,7230,9680.71428571429,2019-01-11,1,FALSE
2019-01-11,10576,8842,2019-01-12,1,FALSE
2019-01-12,3904,8026.85714285714,2019-01-13,1,FALSE
2019-01-13,10691,8116.42857142857,2019-01-14,1,FALSE
2019-01-14,6365,8011.85714285714,2019-01-15,1,FALSE
2019-01-15,6391,7536,2019-01-16,1,FALSE
2019-01-16,11658,8871,2019-01-17,1,FALSE
2019-01-17,6498,8502.14285714286,2019-01-18,1,FALSE
2019-01-18,7245,8232,2019-01-19,1,FALSE
2019-01-19,13249,8471.85714285714,2019-01-20,1,FALSE
2019-01-20,8109,7643.71428571429,2019-01-21,1,FALSE
2019-01-21,4474,7771.85714285714,2019-01-22,1,FALSE
2019-01-22,8070,8720.71428571428,2019-01-23,1,FALSE
2019-01-23,5861,8284.71428571429,2019-01-24,1,FALSE
2019-01-24,7395,8057.42857142857,2019-01-25,1,FALSE
2019-01-25,13887,8961.71428571428,2019-01-26,1,FALSE
2019-01-26,10197,9119,2019-01-27,1,FALSE
2019-01-27,6518,10124.7142857143,2019-01-28,1,FALSE
2019-01-28,10804,9677.28571428571,2019-01-29,1,FALSE
2019-01-29,9171,9266.71428571428,2019-01-30,1,FALSE
2019-01-30,12901,9753.42857142857,2019-01-31,1,FALSE
2019-01-31,4263,10346.5714285714,2019-02-01,1,FALSE
2019-02-01,11013,9485.14285714286,2019-02-02,1,FALSE
2019-02-02,13604,9087.14285714286,2019-02-03,1,FALSE
2019-02-03,10670,8162.85714285714,2019-02-04,1,FALSE
2019-02-04,4774,9337.42857142857,2019-02-05,1,FALSE
2019-02-05,6385,9638.85714285714,2019-02-06,1,FALSE
2019-02-06,6431,9324.14285714286,2019-02-07,1,FALSE
2019-02-07,12485,8831.28571428571,2019-02-08,1,FALSE
2019-02-08,13123,8874.14285714286,2019-02-09,1,FALSE
2019-02-09,11401,9857,2019-02-10,1,FALSE
2019-02-10,7220,10430,2019-02-11,1,FALSE
2019-02-11,5074,9462.71428571428,2019-02-12,1,FALSE
2019-02-12,13265,9182.14285714286,2019-02-13,1,FALSE
2019-02-13,10442,9068.28571428571,2019-02-14,1,FALSE
2019-02-14,5714,9576.57142857143,2019-02-15,1,FALSE
2019-02-15,11159,9979.42857142857,2019-02-16,1,FALSE
2019-02-16,10604,9705.57142857143,2019-02-17,1,FALSE
2019-02-17,10778,9394,2019-02-18,1,FALSE
2019-02-18,7894,10003.2857142857,2019-02-19,1,FALSE
2019-02-19,11348,10146.8571428571,2019-02-20,1,FALSE
2019-02-20,8261,10623.8571428571,2019-02-21,1,FALSE
2019-02-21,9979,9938.57142857143,2019-02-22,1,FALSE
2019-02-22,12164,9602.14285714286,2019-02-23,1,FALSE
2019-02-23,13943,8978,2019-02-24,1,FALSE
2019-02-24,5981,8812.57142857143,2019-02-25,1,FALSE
2019-02-25,5539,8771,2019-02-26,1,FALSE
2019-02-26,6979,8739.42857142857,2019-02-27,1,FALSE
2019-02-27,7103,8558.28571428571,2019-02-28,1,FALSE
2019-02-28,9688,9786.14285714286,2019-03-01,1,FALSE
2019-03-01,11943,10156.7142857143,2019-03-02,1,FALSE
2019-03-02,12675,10042.4285714286,2019-03-03,1,FALSE
2019-03-03,14576,9901.85714285714,2019-03-04,1,FALSE
2019-03-04,8133,10325.8571428571,2019-03-05,1,FALSE
2019-03-05,6179,10167.7142857143,2019-03-06,1,FALSE
2019-03-06,6119,10377.2857142857,2019-03-07,1,FALSE
2019-03-07,12656,9313.85714285714,2019-03-08,1,FALSE
2019-03-08,10836,9664,2019-03-09,1,FALSE
2019-03-09,14142,9859.71428571428,2019-03-10,1,FALSE
2019-03-10,7132,10467.4285714286,2019-03-11,1,FALSE
2019-03-11,10584,9504.28571428571,2019-03-12,1,FALSE
2019-03-12,7549,9769.14285714286,2019-03-13,1,FALSE
2019-03-13,10373,9317.42857142857,2019-03-14,1,FALSE
2019-03-14,5914,10831.1428571429,2019-03-15,1,FALSE
2019-03-15,12690,11040.4285714286,2019-03-16,1,FALSE
2019-03-16,10980,12631.5714285714,2019-03-17,1,FALSE
2019-03-17,17728,12801.4285714286,2019-03-18,1,FALSE
2019-03-18,12049,14869.8571428571,2019-03-19,1,FALSE
2019-03-19,18687,14449.1428571429,2019-03-20,1,FALSE
2019-03-20,11562,15058.2857142857,2019-03-21,1,FALSE
2019-03-21,20393,15219.1428571429,2019-03-22,1,FALSE
2019-03-22,9745,14051.7142857143,2019-03-23,1,FALSE
2019-03-23,15244,13872.7142857143,2019-03-24,1,FALSE
2019-03-24,18854,14042.1428571429,2019-03-25,1,FALSE
2019-03-25,3877,12141.4285714286,2019-03-26,1,FALSE
2019-03-26,17434,13258.4285714286,2019-03-27,1,FALSE
2019-03-27,12748,12220.5714285714,2019-03-28,1,FALSE
2019-03-28,7088,11054.4285714286,2019-03-29,1,FALSE
2019-03-29,17564,12007.2857142857,2019-03-30,1,FALSE
2019-03-30,7979,11029.8571428571,2019-03-31,1,FALSE
2019-03-31,10691,10136,2019-04-01,1,FALSE
2019-04-01,10547,11144.1428571429,2019-04-02,1,FALSE
2019-04-02,10592,11499.2857142857,2019-04-03,1,FALSE
2019-04-03,6491,11195.4285714286,2019-04-04,1,FALSE
2019-04-04,14145,10269.2857142857,2019-04-05,1,FALSE
2019-04-05,20050,10422.8571428571,2019-04-06,1,FALSE
2019-04-06,5852,10485.8571428571,2019-04-07,1,FALSE
2019-04-07,4208,10568,2019-04-08,1,FALSE
2019-04-08,11622,10595.7142857143,2019-04-09,1,FALSE
2019-04-09,11033,10420.5714285714,2019-04-10,1,FALSE
2019-04-10,7066,10442.8571428571,2019-04-11,1,FALSE
2019-04-11,14339,11891.2857142857,2019-04-12,1,FALSE
2019-04-12,18824,11493,2019-04-13,1,FALSE
2019-04-13,6008,11722.1428571429,2019-04-14,1,FALSE
2019-04-14,14347,13025.8571428571,2019-04-15,1,FALSE
2019-04-15,8834,12623.8571428571,2019-04-16,1,FALSE
2019-04-16,12637,12371.2857142857,2019-04-17,1,FALSE
2019-04-17,16192,12736,2019-04-18,1,FALSE
2019-04-18,11525,12723,2019-04-19,1,FALSE
2019-04-19,17056,13643.7142857143,2019-04-20,1,FALSE
2019-04-20,8561,13930.1428571429,2019-04-21,1,FALSE
2019-04-21,14256,13160,2019-04-22,1,FALSE
2019-04-22,15279,14038.4285714286,2019-04-23,1,FALSE
2019-04-23,14642,13936.2857142857,2019-04-24,1,FALSE
2019-04-24,10801,14065,2019-04-25,1,FALSE
2019-04-25,17674,13769.1428571429,2019-04-26,1,FALSE
2019-04-26,16341,14073.2857142857,2019-04-27,1,FALSE
2019-04-27,9462,14202.4285714286,2019-04-28,1,FALSE
2019-04-28,12185,14966,2019-04-29,1,FALSE
2019-04-29,17408,14093.7142857143,2019-04-30,1,FALSE
2019-04-30,15546,13475.4285714286,2019-05-01,1,FALSE
2019-05-01,16146,12761.1428571429,2019-05-02,1,FALSE
2019-05-02,11568,13368.1428571429,2019-05-03,1,FALSE
2019-05-03,12013,13050.7142857143,2019-05-04,1,FALSE
2019-05-04,4462,13316.1428571429,2019-05-05,1,FALSE
2019-05-05,16434,13133.7142857143,2019-05-06,1,FALSE
2019-05-06,15186,14585.8571428571,2019-05-07,1,FALSE
2019-05-07,17404,14639.4285714286,2019-05-08,1,FALSE
2019-05-08,14869,15505.2857142857,2019-05-09,1,FALSE
2019-05-09,21733,14980,2019-05-10,1,FALSE
2019-05-10,12388,14179.8571428571,2019-05-11,1,FALSE
2019-05-11,10523,13276,2019-05-12,1,FALSE
2019-05-12,12757,12815.1428571429,2019-05-13,1,FALSE
2019-05-13,9585,11056.8571428571,2019-05-14,1,FALSE
2019-05-14,11077,10539.2857142857,2019-05-15,1,FALSE
2019-05-15,11643,10840.5714285714,2019-05-16,1,FALSE
2019-05-16,9425,9831.85714285714,2019-05-17,1,FALSE
2019-05-17,8765,9754.14285714286,2019-05-18,1,FALSE
2019-05-18,12632,10074.8571428571,2019-05-19,1,FALSE
2019-05-19,5696,11138.1428571429,2019-05-20,1,FALSE
2019-05-20,9041,11614.7142857143,2019-05-21,1,FALSE
2019-05-21,13322,11416,2019-05-22,1,FALSE
2019-05-22,19086,11387.1428571429,2019-05-23,1,FALSE
2019-05-23,12761,12091.7142857143,2019-05-24,1,FALSE
2019-05-24,7374,11878.1428571429,2019-05-25,1,FALSE
2019-05-25,12430,11900.5714285714,2019-05-26,1,FALSE
2019-05-26,10628,11013.4285714286,2019-05-27,1,FALSE
2019-05-27,7546,10825,2019-05-28,1,FALSE
2019-05-28,13479,11112,2019-05-29,1,FALSE
2019-05-29,12876,10419.5714285714,2019-05-30,1,FALSE
2019-05-30,11442,9264,2019-05-31,1,FALSE
2019-05-31,9383,9616.71428571428,2019-06-01,1,FALSE
2019-06-01,7583,9152.57142857143,2019-06-02,1,FALSE
2019-06-02,2539,9347.85714285714,2019-06-03,1,FALSE
2019-06-03,10015,9526.28571428571,2019-06-04,1,FALSE
2019-06-04,10230,10278.4285714286,2019-06-05,1,FALSE
2019-06-05,14243,9897.28571428571,2019-06-06,1,FALSE
2019-06-06,12691,11520.5714285714,2019-06-07,1,FALSE
2019-06-07,14648,12689.7142857143,2019-06-08,1,FALSE
2019-06-08,4915,14686.4285714286,2019-06-09,1,FALSE
2019-06-09,13902,14498.4285714286,2019-06-10,1,FALSE
2019-06-10,18199,14159.8571428571,2019-06-11,1,FALSE
2019-06-11,24207,12618.8571428571,2019-06-12,1,FALSE
2019-06-12,12927,13519.1428571429,2019-06-13,1,FALSE
2019-06-13,10321,12637.8571428571,2019-06-14,1,FALSE
2019-06-14,3861,11731.8571428571,2019-06-15,1,FALSE
2019-06-15,11217,9265.85714285714,2019-06-16,1,FALSE
2019-06-16,7733,8811.28571428571,2019-06-17,1,FALSE
2019-06-17,11857,9066.28571428571,2019-06-18,1,FALSE
2019-06-18,6945,11190.4285714286,2019-06-19,1,FALSE
2019-06-19,9745,10796.7142857143,2019-06-20,1,FALSE
2019-06-20,12106,11334,2019-06-21,1,FALSE
2019-06-21,18730,10681.5714285714,2019-06-22,1,FALSE
2019-06-22,8461,11904,2019-06-23,1,FALSE
2019-06-23,11494,11892.1428571429,2019-06-24,1,FALSE
2019-06-24,7290,11951.1428571429,2019-06-25,1,FALSE
2019-06-25,15502,9982.85714285714,2019-06-26,1,FALSE
2019-06-26,9662,10676,2019-06-27,1,FALSE
2019-06-27,12519,10153.1428571429,2019-06-28,1,FALSE
2019-06-28,4952,10237.1428571429,2019-06-29,1,FALSE
2019-06-29,13313,10098.8571428571,2019-06-30,1,FALSE
2019-06-30,7834,10290.4285714286,2019-07-01,1,FALSE
2019-07-01,7878,10532.2857142857,2019-07-02,1,FALSE
2019-07-02,14534,10651.2857142857,2019-07-03,1,FALSE
2019-07-03,11003,10155.8571428571,2019-07-04,1,FALSE
2019-07-04,14212,11028,2019-07-05,1,FALSE
2019-07-05,5785,11053.2857142857,2019-07-06,1,FALSE
2019-07-06,9845,10750.4285714286,2019-07-07,1,FALSE
2019-07-07,13939,11375.5714285714,2019-07-08,1,FALSE
2019-07-08,8055,11819.5714285714,2019-07-09,1,FALSE
2019-07-09,12414,12188.7142857143,2019-07-10,1,FALSE
2019-07-10,15379,11853.2857142857,2019-07-11,1,FALSE
2019-07-11,17320,10973.8571428571,2019-07-12,1,FALSE
2019-07-12,8369,10697.1428571429,2019-07-13,1,FALSE
2019-07-13,7497,10472.2857142857,2019-07-14,1,FALSE
2019-07-14,7783,10340.5714285714,2019-07-15,1,FALSE
2019-07-15,6118,9523.42857142857,2019-07-16,1,FALSE
2019-07-16,10840,9911.85714285714,2019-07-17,1,FALSE
2019-07-17,14457,9966.57142857143,2019-07-18,1,FALSE
2019-07-18,11600,10021,2019-07-19,1,FALSE
2019-07-19,11088,10258,2019-07-20,1,FALSE
2019-07-20,7880,10671.4285714286,2019-07-21,1,FALSE
2019-07-21,8164,10839.7142857143,2019-07-22,1,FALSE
2019-07-22,7777,11148.2857142857,2019-07-23,1,FALSE
2019-07-23,13734,10168,2019-07-24,1,FALSE
2019-07-24,15635,12235.2857142857,2019-07-25,1,FALSE
2019-07-25,13760,12953.2857142857,2019-07-26,1,FALSE
2019-07-26,4226,12469.5714285714,2019-07-27,1,FALSE
2019-07-27,22351,12331.8571428571,2019-07-28,1,FALSE
2019-07-28,13190,11208.1428571429,2019-07-29,1,FALSE
2019-07-29,4391,10435.4285714286,2019-07-30,1,FALSE
2019-07-30,12770,11061.1428571429,2019-07-31,1,FALSE
2019-07-31,7769,8901.85714285714,2019-08-01,1,FALSE
2019-08-01,8351,7627,2019-08-02,1,FALSE
2019-08-02,8606,8062.28571428571,2019-08-03,1,FALSE
2019-08-03,7236,7962.57142857143,2019-08-04,1,FALSE
2019-08-04,4266,7976.14285714286,2019-08-05,1,FALSE
2019-08-05,7438,8603.85714285714,2019-08-06,1,FALSE
2019-08-06,12072,8478.85714285714,2019-08-07,1,FALSE
2019-08-07,7864,7997,2019-08-08,1,FALSE
2019-08-08,12745,8171.42857142857,2019-08-09,1,FALSE
2019-08-09,7731,8430.71428571429,2019-08-10,1,FALSE
2019-08-10,3863,8600.14285714286,2019-08-11,1,FALSE
2019-08-11,5487,9006,2019-08-12,1,FALSE
2019-08-12,9253,9010,2019-08-13,1,FALSE
2019-08-13,13258,8389.57142857143,2019-08-14,1,FALSE
2019-08-14,10705,8861.71428571429,2019-08-15,1,FALSE
2019-08-15,12773,9181.71428571428,2019-08-16,1,FALSE
2019-08-16,3388,9504.57142857143,2019-08-17,1,FALSE
2019-08-17,7168,9198.71428571429,2019-08-18,1,FALSE
2019-08-18,7727,9345.57142857143,2019-08-19,1,FALSE
2019-08-19,11513,8506.71428571428,2019-08-20,1,FALSE
2019-08-20,11117,9188,2019-08-21,1,FALSE
2019-08-21,11733,9011.42857142857,2019-08-22,1,FALSE
2019-08-22,6901,8938.85714285714,2019-08-23,1,FALSE
2019-08-23,8157,8722.71428571429,2019-08-24,1,FALSE
2019-08-24,5932,8165.85714285714,2019-08-25,1,FALSE
2019-08-25,7219,7022.42857142857,2019-08-26,1,FALSE
2019-08-26,10000,7323.28571428571,2019-08-27,1,FALSE
2019-08-27,7219,7176,2019-08-28,1,FALSE
2019-08-28,3729,7947.71428571429,2019-08-29,1,FALSE
2019-08-29,9007,8640.14285714286,2019-08-30,1,FALSE
2019-08-30,7126,7841.85714285714,2019-08-31,1,FALSE
2019-08-31,11334,8378.42857142857,2019-09-01,1,FALSE
2019-09-01,12066,8233.85714285714,2019-09-02,1,FALSE
2019-09-02,4412,7359.28571428571,2019-09-03,1,FALSE
2019-09-03,10975,7896.57142857143,2019-09-04,1,FALSE
2019-09-04,2717,8951.71428571428,2019-09-05,1,FALSE
2019-09-05,2885,7644,2019-09-06,1,FALSE
2019-09-06,10887,7608.71428571429,2019-09-07,1,FALSE
2019-09-07,18720,6548,2019-09-08,1,FALSE
2019-09-08,2912,7147.14285714286,2019-09-09,1,FALSE
2019-09-09,4165,9068.57142857143,2019-09-10,1,FALSE
2019-09-10,3550,8489.28571428571,2019-09-11,1,FALSE
2019-09-11,6911,7628,2019-09-12,1,FALSE
2019-09-12,16335,8940.42857142857,2019-09-13,1,FALSE
2019-09-13,6832,10095,2019-09-14,1,FALSE
2019-09-14,12691,11259.8571428571,2019-09-15,1,FALSE
2019-09-15,12099,12095.5714285714,2019-09-16,1,FALSE
2019-09-16,12247,10872.8571428571,2019-09-17,1,FALSE
2019-09-17,11704,11860.2857142857,2019-09-18,1,FALSE
2019-09-18,12761,11267,2019-09-19,1,FALSE
2019-09-19,7776,10501.8571428571,2019-09-20,1,FALSE
2019-09-20,13744,10662.5714285714,2019-09-21,1,FALSE
2019-09-21,8538,10520.2857142857,2019-09-22,1,FALSE
2019-09-22,6743,10636.5714285714,2019-09-23,1,FALSE
2019-09-23,13372,11430.5714285714,2019-09-24,1,FALSE
2019-09-24,10708,10635.5714285714,2019-09-25,1,FALSE
2019-09-25,13575,10725.2857142857,2019-09-26,1,FALSE
2019-09-26,13334,11866.1428571429,2019-09-27,1,FALSE
2019-09-27,8179,11049.1428571429,2019-09-28,1,FALSE
2019-09-28,9166,10335.1428571429,2019-09-29,1,FALSE
2019-09-29,14729,9367.42857142857,2019-09-30,1,FALSE
2019-09-30,7653,8542.71428571428,2019-10-01,1,FALSE
2019-10-01,5710,8526.42857142857,2019-10-02,1,FALSE
2019-10-02,6801,7551.28571428571,2019-10-03,1,FALSE
2019-10-03,7561,6629.28571428571,2019-10-04,1,FALSE
2019-10-04,8065,6144.42857142857,2019-10-05,1,FALSE
2019-10-05,2340,6146.71428571429,2019-10-06,1,FALSE
2019-10-06,8275,5684.42857142857,2019-10-07,1,FALSE
